org.renjin,renjin-blas,0.9.2656,[]
org.osgi,org.osgi.compendium,4.1.0,[]
org.apache.kafka,kafka-streams,2.6.0,[]
org.eclipse.jetty,jetty-io,7.6.20.v20160902,['CVE-2021-28165']
org.apache.lucene,lucene-analyzers-phonetic,7.7.2,[]
org.jboss.metadata,jboss-metadata-common,2.0.0.Alpha,[]
org.jboss.xnio,xnio-nio,3.3.4.Final,[]
org.seleniumhq.selenium,selenium-safari-driver,2.28.0,[]
org.neo4j,neo4j-configuration,3.4.11,[]
org.renjin.cran,geometry,0.3-6-b64,[]
org.renjin.cran,coin,1.2-2-b5,[]
org.apache.directory.server,apacheds-i18n,2.0.0-M20,[]
org.renjin,renjin-blas,0.9.2602,[]
com.puppycrawl.tools,checkstyle,8.29,[]
org.jboss.deployers,jboss-deployers-spi,2.0.0.CR5,[]
org.renjin.cran,lattice,0.20-35-b65,[]
org.apache.karaf.service,org.apache.karaf.service.guard,4.1.4,[]
mondrian,mondrian,3.1.1.12687,[]
org.apache.hadoop,hadoop-mapreduce-client-hs,2.4.0,[]
org.springframework.security,spring-security-cas,4.2.7.RELEASE,[]
org.renjin,gcc-runtime,0.8.2310,[]
org.springframework.data,spring-cql,1.3.2.RELEASE,[]
org.apache.solr,solr-test-framework,7.7.3,[]
org.springframework,spring-messaging,5.1.3.RELEASE,[]
com.mysema.querydsl,querydsl-apt,3.4.3,[]
io.micrometer,micrometer-registry-signalfx,1.1.3,[]
org.sonatype.sisu.inject,guice-bean-converters,2.2.0,[]
org.springframework,spring,2.0.6,[]
org.jboss.reloaded.naming,jboss-reloaded-naming-impl,0.2.0,[]
org.elasticsearch.plugin,percolator-client,6.8.8,[]
org.renjin.cran,nlme,3.1-137-b20,[]
org.ow2.util,util-component-api,1.0.37,[]
org.apache.tomcat,tomcat-servlet-api,7.0.62,[]
org.powermock,powermock-core,1.7.0RC2,[]
org.renjin.cran,fda,2.4.7-b21,[]
org.neo4j,neo4j-ogm-embedded-driver,2.0.6,[]
org.infinispan,infinispan-cachestore-jdbc,8.0.2.Final,[]
androidx.lifecycle,lifecycle-common,2.3.0-alpha03,[]
org.apache.lucene,lucene-expressions,7.6.0,[]
io.micrometer,micrometer-registry-influx,1.1.0,[]
org.sonatype.sisu.inject,guice-plexus-shim,1.4.3.1,[]
org.seleniumhq.selenium,selenium-ie-driver,3.4.0,[]
org.eclipse.jetty.http2,http2-server,9.4.16.v20190411,[]
org.apache.tomcat,tomcat-websocket-api,8.0.15,[]
org.apache.ant,ant-junit,1.9.14,[]
org.glassfish.main.deployment,deployment-autodeploy,4.1.1,[]
io.github.lukehutch,fast-classpath-scanner,2.18.1,[]
org.apache.batik,com.springsource.org.apache.batik.xml,1.7.0,[]
org.renjin.cran,randomForest,4.6-12-b67,[]
org.renjin,gcc-runtime,0.8.1915,[]
org.scalameta,munit-scalacheck_2.13,0.7.23,[]
com.fasterxml.jackson.module,jackson-module-jaxb-annotations,2.9.3,[]
org.apache.maven.doxia,doxia-core,1.0-alpha-10,[]
org.apache.maven.resolver,maven-resolver-connector-basic,1.3.3,[]
com.google.javascript,closure-compiler-externs,v20150505,[]
org.apache.openwebbeans,openwebbeans-tomcat7,1.6.2,[]
org.renjin.cran,magrittr,1.5-b326,[]
